Date,Close
1/3/2022 16:00:00,301.21
1/4/2022 16:00:00,292.9
1/5/2022 16:00:00,276.04
1/6/2022 16:00:00,281.78
1/7/2022 16:00:00,272.47
1/10/2022 16:00:00,274
1/11/2022 16:00:00,278.17
1/12/2022 16:00:00,279.99
1/13/2022 16:00:00,265.75
1/14/2022 16:00:00,269.42
1/18/2022 16:00:00,259.03
1/19/2022 16:00:00,250.67
1/20/2022 16:00:00,241.5
1/21/2022 16:00:00,233.74
1/24/2022 16:00:00,233.72
1/25/2022 16:00:00,223.24
1/26/2022 16:00:00,227.72
1/27/2022 16:00:00,219.44
1/28/2022 16:00:00,228.4
1/31/2022 16:00:00,244.86
2/1/2022 16:00:00,246.38
2/2/2022 16:00:00,252.42
2/3/2022 16:00:00,239.48
2/4/2022 16:00:00,243.19
2/7/2022 16:00:00,247.28
2/8/2022 16:00:00,251.08
2/9/2022 16:00:00,267.05
2/10/2022 16:00:00,258.24
2/11/2022 16:00:00,239.49
2/14/2022 16:00:00,242.67
2/15/2022 16:00:00,264.95
2/16/2022 16:00:00,265.11
2/17/2022 16:00:00,245.07
2/18/2022 16:00:00,236.42
2/22/2022 16:00:00,233.9
2/23/2022 16:00:00,223.87
2/24/2022 16:00:00,237.48
2/25/2022 16:00:00,241.57
2/28/2022 16:00:00,243.85
3/1/2022 16:00:00,234.77
3/2/2022 16:00:00,242.2
3/3/2022 16:00:00,237.14
3/4/2022 16:00:00,229.36
3/7/2022 16:00:00,213.52
3/8/2022 16:00:00,215.14
3/9/2022 16:00:00,230.14
3/10/2022 16:00:00,226.58
3/11/2022 16:00:00,221
3/14/2022 16:00:00,213.3
3/15/2022 16:00:00,229.73
3/16/2022 16:00:00,244.96
3/17/2022 16:00:00,247.66
3/18/2022 16:00:00,264.53
3/21/2022 16:00:00,267.34
3/22/2022 16:00:00,265.24
3/23/2022 16:00:00,256.34
3/24/2022 16:00:00,281.5
3/25/2022 16:00:00,276.92
3/28/2022 16:00:00,282.19
3/29/2022 16:00:00,286.56
3/30/2022 16:00:00,276.9
3/31/2022 16:00:00,272.86
4/1/2022 16:00:00,267.12
4/4/2022 16:00:00,273.6
4/5/2022 16:00:00,259.31
4/6/2022 16:00:00,244.07
4/7/2022 16:00:00,242.08
4/8/2022 16:00:00,231.19
4/11/2022 16:00:00,219.17
4/12/2022 16:00:00,215.04
4/13/2022 16:00:00,222.03
4/14/2022 16:00:00,212.58
4/18/2022 16:00:00,217.83
4/19/2022 16:00:00,221.98
4/20/2022 16:00:00,214.82
4/21/2022 16:00:00,201.83
4/22/2022 16:00:00,195.15
4/25/2022 16:00:00,199.02
4/26/2022 16:00:00,187.88
4/27/2022 16:00:00,184.15
4/28/2022 16:00:00,197.82
4/29/2022 16:00:00,185.47
5/2/2022 16:00:00,195.33
5/3/2022 16:00:00,196.02
5/4/2022 16:00:00,203.34
5/5/2022 16:00:00,188.44
5/6/2022 16:00:00,186.75
5/9/2022 16:00:00,169.5
5/10/2022 16:00:00,175.95
5/11/2022 16:00:00,166.3
5/12/2022 16:00:00,161.75
5/13/2022 16:00:00,177.06
5/16/2022 16:00:00,172.64
5/17/2022 16:00:00,181.77
5/18/2022 16:00:00,169.38
5/19/2022 16:00:00,171.24
5/20/2022 16:00:00,166.94
5/23/2022 16:00:00,168.98
5/24/2022 16:00:00,161.54
5/25/2022 16:00:00,169.75
5/26/2022 16:00:00,178.51
5/27/2022 16:00:00,188.11
5/31/2022 16:00:00,186.72
6/1/2022 16:00:00,183.2
6/2/2022 16:00:00,195.92
6/3/2022 16:00:00,187.2
6/6/2022 16:00:00,187.86
6/7/2022 16:00:00,189.26
6/8/2022 16:00:00,186.48
6/9/2022 16:00:00,180.48
6/10/2022 16:00:00,169.74
6/13/2022 16:00:00,156.47
6/14/2022 16:00:00,158.36
6/15/2022 16:00:00,165.27
6/16/2022 16:00:00,156.01
6/17/2022 16:00:00,158.8
6/21/2022 16:00:00,165.66
6/22/2022 16:00:00,163.6
6/23/2022 16:00:00,162.25
6/24/2022 16:00:00,171.26
6/27/2022 16:00:00,168.69
6/28/2022 16:00:00,159.82
6/29/2022 16:00:00,155.42
6/30/2022 16:00:00,151.59
7/1/2022 16:00:00,145.23
7/5/2022 16:00:00,149.64
7/6/2022 16:00:00,151.3
7/7/2022 16:00:00,158.58
7/8/2022 16:00:00,158.38
7/11/2022 16:00:00,151.52
7/12/2022 16:00:00,150.82
7/13/2022 16:00:00,151.64
7/14/2022 16:00:00,153.72
7/15/2022 16:00:00,157.62
7/18/2022 16:00:00,161.01
7/19/2022 16:00:00,169.92
7/20/2022 16:00:00,178.07
7/21/2022 16:00:00,180.5
7/22/2022 16:00:00,173.19
7/25/2022 16:00:00,170.24
7/26/2022 16:00:00,165.33
7/27/2022 16:00:00,177.9
7/28/2022 16:00:00,179.84
7/29/2022 16:00:00,181.63
8/1/2022 16:00:00,184.41
8/2/2022 16:00:00,185.26
8/3/2022 16:00:00,188.93
8/4/2022 16:00:00,192.15
8/5/2022 16:00:00,189.89
8/8/2022 16:00:00,177.93
8/9/2022 16:00:00,170.86
8/10/2022 16:00:00,180.97
8/11/2022 16:00:00,179.42
8/12/2022 16:00:00,187.09
8/15/2022 16:00:00,190.32
8/16/2022 16:00:00,188.79
8/17/2022 16:00:00,183.35
8/18/2022 16:00:00,187.73
8/19/2022 16:00:00,178.49
8/22/2022 16:00:00,170.34
8/23/2022 16:00:00,171.81
8/24/2022 16:00:00,172.22
8/25/2022 16:00:00,179.13
8/26/2022 16:00:00,162.6
8/29/2022 16:00:00,158.01
8/30/2022 16:00:00,154.68
8/31/2022 16:00:00,150.94
9/1/2022 16:00:00,139.37
9/2/2022 16:00:00,136.47
9/6/2022 16:00:00,134.65
9/7/2022 16:00:00,137.14
9/8/2022 16:00:00,139.9
9/9/2022 16:00:00,143.87
9/12/2022 16:00:00,145.05
9/13/2022 16:00:00,131.31
9/14/2022 16:00:00,131.28
9/15/2022 16:00:00,129.29
9/16/2022 16:00:00,131.98
9/19/2022 16:00:00,133.82
9/20/2022 16:00:00,131.76
9/21/2022 16:00:00,132.61
9/22/2022 16:00:00,125.61
9/23/2022 16:00:00,125.16
9/26/2022 16:00:00,122.28
9/27/2022 16:00:00,124.13
9/28/2022 16:00:00,127.36
9/29/2022 16:00:00,122.2
9/30/2022 16:00:00,121.39
10/3/2022 16:00:00,125.12
10/4/2022 16:00:00,131.67
10/5/2022 16:00:00,132.09
10/6/2022 16:00:00,131.3
10/7/2022 16:00:00,120.76
10/10/2022 16:00:00,116.7
10/11/2022 16:00:00,115.86
10/12/2022 16:00:00,115
10/13/2022 16:00:00,119.6
10/14/2022 16:00:00,112.27
10/17/2022 16:00:00,118.88
10/18/2022 16:00:00,119.67
10/19/2022 16:00:00,120.51
10/20/2022 16:00:00,121.94
10/21/2022 16:00:00,124.66
10/24/2022 16:00:00,125.99
10/25/2022 16:00:00,132.61
10/26/2022 16:00:00,128.96
10/27/2022 16:00:00,131.76
10/28/2022 16:00:00,138.34
10/31/2022 16:00:00,134.97
11/1/2022 16:00:00,135.43
11/2/2022 16:00:00,132.19
11/3/2022 16:00:00,134.21
11/4/2022 16:00:00,141.56
11/7/2022 16:00:00,143.01
11/8/2022 16:00:00,146.02
11/9/2022 16:00:00,137.76
11/10/2022 16:00:00,157.5
11/11/2022 16:00:00,163.27
11/14/2022 16:00:00,162.95
11/15/2022 16:00:00,166.66
11/16/2022 16:00:00,159.1
11/17/2022 16:00:00,156.77
11/18/2022 16:00:00,154.09
11/21/2022 16:00:00,153.17
11/22/2022 16:00:00,160.38
11/23/2022 16:00:00,165.19
11/25/2022 13:05:00,162.7
11/28/2022 16:00:00,158.27
11/29/2022 16:00:00,156.39
11/30/2022 16:00:00,169.23
12/1/2022 16:00:00,171.35
12/2/2022 16:00:00,168.76
12/5/2022 16:00:00,166.1
12/6/2022 16:00:00,159.87
12/7/2022 16:00:00,161.2
12/8/2022 16:00:00,171.69
12/9/2022 16:00:00,170.01
12/12/2022 16:00:00,175.35
12/13/2022 16:00:00,180.72
12/14/2022 16:00:00,176.74
12/15/2022 16:00:00,169.52
12/16/2022 16:00:00,165.71
12/19/2022 16:00:00,162.54
12/20/2022 16:00:00,160.85
12/21/2022 16:00:00,165.01
12/22/2022 16:00:00,153.39
12/23/2022 16:00:00,152.06
12/27/2022 16:00:00,141.21
12/28/2022 16:00:00,140.36
12/29/2022 16:00:00,146.03
12/30/2022 16:00:00,146.14
